,index,0,1,2
3604,6157,I need love so baby love Never felt like this before emptiness has made me fall Water Drop,😑,0.0
3605,6158,RT IdalisDelagarza HAPPY BIRTHDAY Youre such lil hottie and one of the sweetest girls i know Have a great day you deserve it Love,😑,0.0
3606,6161,RT Embelyy FACTS httpstcopmJkHcf6Ot,😑,0.0
3607,6162,Just a bit in love lol,😑,0.0
3608,6163,RT AaRTichauhan09 Sultan nothing is more bigger than love   tears rolled down could feel for aman  BeingSalmanKhan AnushkaSharma,😑,0.0
3609,6164,RT kstojanoski Love looking back at old memories that make you smile,😑,0.0
3610,6165,If this aint the truth  httpstcotzKvUiofnF,😑,0.0
3611,6166,I love genuinely kind amp loving ppl,😑,0.0
3612,6167,katyperry I love you,😑,0.0
3613,6168,Ive decided that from today onwards i love nipples httpstco0Q4QD0FVVH,😑,0.0
3614,6169,RT KenndaIlJenner I love you but fuck you,😑,0.0
3615,6172,RT shannonraaaney_ i used to love you sober,😑,0.0
3616,6173,alfredo0723 happy birthday Love you,😑,0.0
3618,6175,jenmorrisonlive i love you so much,😑,0.0
3619,6176,RT girlposts I LOVE THIS httpstcoRiwc0QeiBg,😑,0.0
3620,6177,Nope goodnight Vanessa  httpstcoz6bRERYb46,😑,0.0
3621,6178,I LOVE JINAELLE WE HAVE SO MUCH IN COMMON,😑,0.0
3622,6179,RT mdotgonzalez V01DS YES I LOVE ELIZABETH THANK U SM FOR IT,😑,0.0
3623,6180,YoppyMemes not to mention things like love livecindrella girls took over,😑,0.0
3624,6181,POWER KISSES FOR SUPER MAPOWER OF  LOVE httpstco1qK5xlHlmS,😑,0.0
3626,6184,RT yomoxie This love we all have is really special I appreciate you all so much and love this community we are building,😑,0.0
3627,6185,Somebody wanna give me love,😑,0.0
3629,6189,RT worldpixstories I love this vine httpstcow7WgA28Iwh,😑,0.0
3631,6191,RT ochocinco McDonalds I love you,😑,0.0
3632,6194,ps bawal paasa haha,😑,0.0
3633,6195,i love pysics httpstcorqkSunV56P,😑,0.0
3634,6196,RT ayyy_paulinaa Old ass picture but happy birthday I love amp miss you pretty girl MakaylaSiria httpstcojI5Hu0yesq,😑,0.0
3635,6197,girls love beyoncé drake,😑,0.0
3636,6199,RT vw94 Gods love is greater than your negativity so go ahead and give it over to Him,😑,0.0
3637,6200,RT stich_ohana Love your life Celebrate and embrace each moment because no one else can do it for you DonaldDuck,😑,0.0
3639,6205,I love Zaulie but why are yall so damn silly Why cant yall talk like adults instead of playing telephone httpstcoHzrWbxhA08,😑,0.0
3640,6206,He told me to tell you he loves you too  httpstcoVNxkVR16Op,😑,0.0
3641,6207,goodnight I love sehun so so so much and Im glad he had fun at EXOrDIUM last night  httpstcow0zeahmbmg,😑,0.0
3642,6208,I love red eye flights only for the fortune of falling asleep in one citycountry and waking up in another howlongtilmillionmilerstatus,😑,0.0
3645,6211,Then they hit you with Im sorry and expect you to be like you know its cool because I love being treated like it Same time tomorrow,😑,0.0
3646,6213,lmao the replies are hilarious i love all of yall TheLoyals,😑,0.0
3647,6214,EIsabxlla i just saw this i love you baby It was all God Miss you,😑,0.0
3649,6218,RT TheDrunkStory Accurate representation of my love life httpstcorQtnjhLwIK,😑,0.0
3650,6219,RT blueberrytae taehyung please dont apologize for your beautiful melanin skin youre perfect just the way you are and everyone should,😑,0.0
3651,6220,Okayy httpstcoXVEyUwNxVA,😑,0.0
3652,6221,RT conlostboy itscafefranta No worries love,😑,0.0
3653,6223,I really love African Literature yazi,😑,0.0
3654,6224,If youre a true fan you have to trust them one things for sure Alden will never leave Maine he had a big love and respect ALDUBSuperMA,😑,0.0
3655,6225,happy birthday all of you and thanks for making me happyampsmile every second of my entire life i love you forever onedirection,😑,0.0
3656,6227,onedirection all they Music Video I love them  love live like onedirection,😑,0.0
3657,6233,RT theyloveyelly COMPETITION why yes I would love some httpstcocP9uSnQfCr,😑,0.0
3658,6234,RT MsGraceCollier Thank you to all for the comments on the column today Id love to stay and chat but I am making a chocolate pavlova,😑,0.0
3660,6240,clint my darling my sweet boy my pure fav my cinnamon roll my arrow guy my purple punk my tired bean who needs better portrayal how i love u,😑,0.0
3661,6241,love them my fav is yandere simulator  httpstcoziAl2ATtmr,😑,0.0
3662,6244,full  httpstco9x0llebdW3 httpstco4D8FJilCh4,😑,0.0
3664,6252,ArmaanMalik22 I am just a fan girl in d sea of billionsbut my love for both u n Amaal is true,😑,0.0
3665,6253,everyone comes with scars but you can love them away i told you that i wasnt perfect you told me the same,😑,0.0
3666,6257,JackJ Youve got so many fans We all love you very much  httpstco6A2BfZJBLk,😑,0.0
3667,6258,RT poetwithdignit1 you realize you love someone when you want them to be happy even if its not with you,😑,0.0
3668,6261,RT GeminiTweetss Gemini have a complex love life full of many loves and interests they keep getting pulled in different directions,😑,0.0
3669,6263,beyoncebeydoce GuileWinQuote love you Brian,😑,0.0
3670,6264,RT 9tN4tGi72j1z4Qe Syam28Sahoki The love we have for good,😑,0.0
3672,6266,RT H8UHOES Bruh Im so in love with my girl dawg this shit crazy I feel bad for her if she ever wanted to leave me cause Ill prolly ju,😑,0.0
3675,6270,Baby tonight DJ gots us Fallin in Love Again,😑,0.0
3676,6272,My bestfriend wouldnt go to sleep until she talked to me I love her,😑,0.0
3677,6273,I got into Kingdom Hearts really late But I feel like Ive known it since childhood Kingdom Hearts is so special to me I love it so much,😑,0.0
3678,6274,RT doanlillian happy birthday homeless man in a tree gud times miss u amp love u lots mik  httpstco30o20ouulK,😑,0.0
3679,6275,GuamTing love you mamas,😑,0.0
3680,6286,x485,😑,0.0
3681,6288,RT virtuallyvogue im seriously such the biggest and mushiest hopeless romantic thats full of so much love someone take this love i,😑,0.0
3682,6289,RT AsapPersian I love Sebz,😑,0.0
3683,6290,Its been so long since the last time I said I love Ashton but I really do like hes so nice and cute,😑,0.0
3685,6292,RT xRodeen i love my hoes chloayyt yoitscocoaaa iKelyTweets andicakeyt httpstcoW3ZIUU53UH,😑,0.0
3686,6293,xoAmyValentine chaturbate how sweet you are with pigtails love,😑,0.0
3687,6297,i cant rt artificial love fancams on my personal accnt my friends will freak out,😑,0.0
3688,6306,127124,😑,0.0
3690,6311,Cold water is lit Already in love httpstcod1kF2YKFor justinbieber MAJORLAZER httpstcoXFmdfLMjiI,😑,0.0
3691,6312,baby thats love,😑,0.0
3692,6313,THAnk you for all the love and for being the greatest bestest friends I could ever ask for  liam niall louis amp harry,😑,0.0
3693,6314,i love hearing you talk about things you like,😑,0.0
3694,6315,I love herosamphalfwits httpstcooIdygWx6dh,😑,0.0
3695,6316,Happy birthday gattina i hope you have a great day love you gal httpstco6mBvvUtepT,😑,0.0
3697,6318,RT ilyo_official I love SAPPORO Orchestra httpstcoTuG7bGj93A,😑,0.0
3698,6319,RT idonttcurve Gather round yall im finna tell u why i love thick women so much the skinny bitches finna be readin this hurt lmaoo https,😑,0.0
3699,6320,AustinMahone i love you boo,😑,0.0
3701,6325,RT AmyWils09836754 RT If you love porn  footfetish sexygirls nsfw httpstcoYQ6foOj2Ho,😑,0.0
3704,6328,Love this Woman httpstcolH3ZAHrkif,😑,0.0
3706,6330,RT alexa_nys HBD to the best work buddylove you Maya MayaOrlandella,😑,0.0
3707,6331,Poets often  describe  love  as an emotion  that  we  cant httpstcofx6rauyH8S,😑,0.0
3708,6332,I love you more   and Im glad it did  httpstcoonFjPyG6ex,😑,0.0
3709,6333,do not say you love me,😑,0.0
3710,6335,then someone played one night gigolo for me and I fell in love with the song,😑,0.0
3711,6336,RT Dxmndave Havent they told you love can be naïve instead of blind,😑,0.0
3712,6337,RT okayasshole brookerenae88 I LOVE YOU,😑,0.0
3713,6338,just kidding im so fuckimg happy right now omg i love tLking to people,😑,0.0
3714,6341,CR4U ASMSG Romance httpst,😑,0.0
3715,6343,MARATHON 5H MTVHottest Fifth Harmony httpst,😑,0.0
3716,6344,Happy birthday to my day one My text says how I feel about him I love you so much since05 alfredo0723 httpstcog3uFDgGLdp,😑,0.0
3717,6345,RT Dee_Clayton Got to love a beach hut I really enjoy my walk along the beach every day Bournemouth Dorset httpstco87EZ6AnunA,😑,0.0
3719,6354,also love these people today was great this week was great httpstcoaQQRul0KTn,😑,0.0
3721,6356,vinnymulvey love this film,😑,0.0
3722,6357,Gotta love those sleepless nights,😑,0.0
3723,6358,RT _marisuh I really love sloths,😑,0.0
3724,6359,Kamayyyyy THANK YOU LOVER I LOVE MUCHO,😑,0.0
3725,6362,We love this httpstcoETh2o9kLVB,😑,0.0
3726,6363,RT Hope_Rosati5SOS Preach not many understand that words do in fact hurt So dont make fun of something if u dont understand it  https,😑,0.0
3727,6364,JackJ I Love you,😑,0.0
3728,6365,I love Lana amp JMO but geesh,😑,0.0
3729,6366,RT scineryblog SophieTurner nathalieemmanuel iwanrheon amp johnbradleywest at the wbpictures sdcc booth We LOVE got httpstcoAf,😑,0.0
3731,6368,I hate u but i love you,😑,0.0
3732,6369,I love how I can stay up late discussing the best Pokemon music with my friends,😑,0.0
3733,6372,KCAMexico KCAColombia OneDirection,😑,0.0
3735,6379,sydneychase77 a lot of your gfs be acting crazy and insecure because you dont give them the security they need Just love yo bitch,😑,0.0
3737,6381,RT MMansonCult Sending love good vibes and positivity out to marilynmanson Get better soon love,😑,0.0
3738,6382,Meanwhile when I saw a Hakaine Maiko fanart I thought she is the love child between Megurine Luka and Namine Ritsu,😑,0.0
3739,6383,RT TamaraMaellaro Grim or dark never entered my mind when I listened to realDonaldTrump speech last night I heard lovestrengthjobs s,😑,0.0
3741,6386,RT lesliemm_ idk if Im the only one or not but I love shopping for school supplies but I hate school lmao,😑,0.0
3742,6394,katyperry just love me,😑,0.0
3744,6396,Ive been getting a lot of compliments about my physical appearance tonight and if feels really nice I love this feeling I wanna keep it 3,😑,0.0
3745,6397,I love you too GLaDos Sarcastic asshole,😑,0.0
3746,6399,RT httpraghad deeply in love httpstcoj2Tsik6b7q,😑,0.0
3747,6400,JUST ACT LIKE YOU LOVE ME SO I CAN GO ON,😑,0.0
3748,6404,Goodnight love u all,😑,0.0
3749,6405,RT SelenaHQ selenagomez love you so much HappyBirthdaySelena httpstcofq79jdQY2U,😑,0.0
3750,6406,RT RiiichHomieKay Lemme love u babyy httpstcow4BV0GJbXM,😑,0.0
3751,6407,honeycounty Have a great weekendHoney County You are beautiful Country girls You are talented singers I love ur beautiful voices I love u,😑,0.0
3754,6413,i help elisabeth write a lot of her texts to guys so really they fallon in love with me not her,😑,0.0
3755,6414,dirtyholly69 i love looking at you httpstcooASS2tRj1v,😑,0.0
3757,6416,RT cheolesterol i love pillows httpstcoNouhxiTski,😑,0.0
3758,6417,I love seeing friends of friends be friends,😑,0.0
3761,6425,TF,😑,0.0
3762,6426,jealousy is just love and hate at the same time,😑,0.0
3763,6433,seeyouturkeycom thanks for following I do love Turkey,😑,0.0
3765,6438,ImanMalek19 love him,😑,0.0
3766,6439,Love mixin peeps up I say goin home they dont know which haha Josh_Del_Walker Be headin 2 the US on Tuesday httpstcoxvP4IJ3uqq,😑,0.0
3767,6440,would you still love me the same,😑,0.0
3768,6441,I love lasagna Hows your schedule for the diplomatic removal of competition Whats this,😑,0.0
3769,6442,I love how Ancient Aliens term alternate researcher really means guy who makes stuff up Usually out little evidence AncientAliens,😑,0.0
3770,6443,Our foolish government s do it to appease muslims in india PMOIndia httpstcoeROoYUoM1z,😑,0.0
3771,6447,yoga  logic  love,😑,0.0
3772,6448,and I really love you more BANKSS   httpstcob1qE0olj2s,😑,0.0
3773,6449,RMNOZSN love,😑,0.0
3775,6457,RT Soyalicious makeup4ever333 Iuvlyrics thanks for the help I hope she uses it for the extra entries I love what shes doing I think it,😑,0.0
3776,6458,RT jolieeee3 Preach it sister httpstco75pSmlr538,😑,0.0
3777,6459,RT HugotPost Wanna keep your girl Respect her care for her love her text her first make sure she knows how you feel about her and ne,😑,0.0
3778,6462,badnamdja httpstcoJBYOV1QVuI,😑,0.0
3780,6464,A small token of surprise love from rainbow club resort to there prestigious members on there httpstcou2UXL8Lvo3,😑,0.0
3782,6466,RT KevonneA I love being mixed,😑,0.0
3783,6467,ok on the real isnt it cool but weird how i tweeted i met them at 1111 when meeting them was my 1111 wish httpstcoxfV2t7i6Eb,😑,0.0
3784,6468,RT leesliee_m thaniarojas_ Thank you so much sandia I love you a lot too,😑,0.0
3785,6469,Your love is just a memory,😑,0.0
3786,6470,RT yourenoangel Beyoncé cant act httpstcoq3RTahi6pj,😑,0.0
3787,6471,Tell me that you love me even if its fake cuz I dont fuckin care,😑,0.0
3788,6472,katyperry Im so happy for you and for all that proportion will rise to win the Olympics  I love you,😑,0.0
3789,6473,RT Heissarcastic Girls love when you play with their hair,😑,0.0
3792,6478,Meeting you was amazing Much love for Mama Biscuit salice_roseee httpstco63KH347fsn,😑,0.0
3793,6479,list of christian hardcore bands ciara timberlake love sex httpstcoYX7Z0OnXbf,😑,0.0
3794,6480,RT ChiIIVlbes I am learning to love the sound of my feet walking away from things not meant for me,😑,0.0
3795,6482,Anal gape play Who doesnt love it  Anal httpstco3L3aD8afqW anal analgifs  httpstcoMwsbgb3eoH httpstcoFQowoW1bZ3,😑,0.0
3796,6483,RT Nightowl400 Gorgeous Arlana NWDogRescue Plz RT to help her find love  httpstconMKatci7E8 AdoptDontShop  httpstcoQeF1lk0q,😑,0.0
3797,6484,Show you love for being NURSE with this special limited edition design Check options here httpstcoNS9Fu2hExi httpstcotTVstXiXik,😑,0.0
3799,6487,ok Im in love,😑,0.0
3800,6488,sees my gf hoooooboyyyyy  oh my gosh  im about to faint  i love that girl,😑,0.0
3801,6490,MTVHottest Rihanna httpstconDKhYJxjdy,😑,0.0
3802,6496,Loud,😑,0.0
3803,6497,Love watching hella old ppl at Peets giving you the stink eye because you still love yourself and dont need a catheter,😑,0.0
3804,6498,okay seriously goodnight wishing rest for your faves isnt smth to be shamed for i love kihyungwonho  ree bye,😑,0.0
3805,6499,RT MAKJ Festival openers in 2016  playing the whole lineups hits and remixes gotta love them,😑,0.0
3806,6500,RT amandaponce__ I love movies that take place in the 70s80s,😑,0.0
3807,6501,Fell straight in love with him huh httpstcoxpNea6hSwm,😑,0.0
3808,6508,If I didnt know any better Id say they r,😑,0.0
3809,6511,6YearsOfOneDirection 6 years of my happiness and love to these 5 boys httpstcoDqGPWQJC5j,😑,0.0
3810,6513,Harry_Styles NiallOfficial Real_Liam_Payne Louis_Tomlinson zaynmalik thank you so much for everything we love you 6YearsOfOneDirection,😑,0.0
3811,6519,ALDUBSuperMA httpstcoLxH3ucBxlp,😑,0.0
3812,6521,If you love somebody tell them the truth,😑,0.0
3813,6522,Im sorry I freaking love my tattoo Im so happy I did it I know you guys dont care but I love it lol,😑,0.0
3814,6523,cute love sex teen gigantic tits anal httpstcojLA1kioJXQ,😑,0.0
3815,6524,Mexicans love they Doritos  httpstco3vhl2Rz6WC,😑,0.0
3819,6530,But youre just a wannabe love it or hate it,😑,0.0
3821,6533,RT Nashgrier Im in love with the beach,😑,0.0
3823,6537,RT sukarnoamd Made with love for love  httpstco8EFe4aKllr,😑,0.0
3824,6538,RT gabbbbyyy12 one day someones gonna appreciate the love I have to give amp I cant wait wait for that day,😑,0.0
3825,6539,kelenahan HI THANK YOU LOVE,😑,0.0
3827,6542,RT Judy21_ fell in love w this one piece  httpstcoXOtyGycl6E,😑,0.0
3828,6543,RT ijustwantstyles Im beyond proud of what youve all accomplished for the last 6 years I love you boys  6YearsOfOneDirection https,😑,0.0
3829,6547,sbs kprs fpsbs FemaleBloggerRT https,😑,0.0
3830,6548,riarklerise i love you more,😑,0.0
3831,6552,RT BritniN321 Happy birthday kelseysumner22 love and miss you oh so much httpstcoLQdRIyhKNM,😑,0.0
